"UKPRN","Institution","Subject","Level","Question number","answered 1","answered 2","answered 3","answered 4","answered 5","N/A","Confidence interval - min","Actual value","Confidence interval - max","Number of Respondents","Sample size","Two years aggregate data?"
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","First degree","Q19",2%,4%,22%,41%,32%,5,59%,72%,83%,130,231,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","First degree","Q20",1%,2%,22%,43%,31%,6,61%,74%,84%,129,231,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","First degree","Q21",1%,4%,20%,46%,30%,4,63%,76%,85%,131,231,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","First degree","Q22",1%,1%,4%,36%,58%,0,85%,94%,98%,135,231,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q1",0%,5%,5%,43%,48%,4,57%,90%,99%,21,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q2",0%,10%,0%,35%,55%,5,56%,90%,98%,20,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q3",0%,0%,11%,26%,63%,6,54%,89%,98%,19,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q4",0%,0%,4%,17%,79%,1,66%,96%,100%,24,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q5",0%,8%,4%,32%,56%,0,58%,88%,98%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q6",4%,0%,4%,16%,76%,0,62%,92%,99%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q7",4%,0%,0%,44%,52%,0,67%,96%,100%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q8",0%,0%,8%,16%,76%,0,62%,92%,99%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q9",0%,8%,0%,48%,44%,0,62%,92%,99%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q10",4%,0%,8%,44%,44%,0,58%,88%,98%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q11",4%,0%,4%,38%,54%,1,61%,92%,99%,24,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q12",9%,14%,14%,23%,41%,3,33%,64%,86%,22,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q13",8%,4%,8%,29%,50%,1,48%,79%,94%,24,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q14",4%,0%,4%,39%,52%,2,60%,91%,99%,23,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q15",0%,8%,8%,28%,56%,0,53%,84%,96%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q16",0%,0%,19%,24%,57%,4,48%,81%,95%,21,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q17",0%,0%,9%,30%,61%,2,60%,91%,99%,23,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q18",0%,18%,18%,9%,55%,14,24%,64%,91%,11,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q19",0%,4%,22%,26%,48%,2,42%,74%,92%,23,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q20",0%,4%,30%,22%,43%,2,35%,65%,87%,23,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q21",4%,0%,32%,36%,28%,0,35%,64%,86%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.30) Others in Physical Sciences","Other undergraduate","Q22",4%,4%,0%,28%,64%,0,62%,92%,99%,25,49,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q1",1%,1%,13%,56%,29%,23,79%,85%,89%,281,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q2",1%,2%,13%,50%,34%,24,79%,84%,88%,280,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q3",1%,1%,10%,46%,43%,21,84%,89%,92%,283,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q4",1%,1%,3%,36%,58%,2,91%,95%,97%,302,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q5",2%,5%,9%,43%,42%,4,80%,85%,89%,300,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q6",2%,1%,7%,43%,47%,7,86%,90%,93%,297,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q7",0%,4%,7%,47%,42%,8,84%,89%,92%,296,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q8",1%,1%,4%,41%,53%,9,90%,94%,96%,295,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q9",1%,2%,11%,53%,33%,9,81%,86%,90%,295,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q10",1%,4%,11%,53%,31%,9,79%,84%,88%,295,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q11",1%,3%,6%,42%,48%,13,86%,90%,94%,291,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q12",3%,6%,22%,36%,33%,37,63%,69%,75%,267,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q13",1%,4%,12%,51%,33%,10,78%,84%,88%,294,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q14",1%,4%,10%,46%,38%,32,79%,84%,88%,272,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q15",0%,3%,8%,44%,45%,3,84%,89%,92%,301,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q16",0%,3%,17%,45%,36%,27,75%,81%,85%,277,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q17",1%,1%,12%,43%,44%,36,81%,86%,90%,268,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q18",1%,5%,36%,31%,26%,156,48%,57%,65%,148,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q19",1%,2%,25%,46%,27%,8,66%,72%,78%,296,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q20",1%,2%,23%,44%,29%,9,68%,74%,79%,295,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q21",1%,3%,19%,47%,30%,5,71%,77%,82%,299,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.31) Physical Geography and Environmental Science","First degree","Q22",1%,1%,3%,38%,56%,0,91%,94%,97%,304,529,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q1",1%,1%,9%,50%,39%,67,85%,89%,92%,474,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q2",0%,3%,11%,51%,35%,69,82%,86%,89%,472,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q3",0%,1%,8%,39%,52%,64,87%,91%,94%,477,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q4",1%,1%,3%,28%,67%,0,93%,95%,97%,541,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q5",1%,3%,5%,37%,54%,6,87%,91%,93%,535,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q6",0%,1%,3%,27%,68%,7,92%,95%,97%,534,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q7",1%,2%,3%,35%,59%,9,91%,94%,96%,532,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q8",1%,2%,3%,29%,66%,12,91%,94%,96%,529,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q9",1%,2%,9%,42%,45%,22,83%,87%,90%,519,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q10",1%,3%,9%,42%,44%,19,82%,86%,89%,522,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q11",0%,3%,5%,39%,53%,38,88%,91%,94%,503,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q12",1%,3%,17%,42%,37%,66,74%,79%,83%,475,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q13",2%,3%,7%,42%,47%,26,85%,89%,92%,515,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q14",1%,2%,9%,36%,52%,82,84%,88%,91%,459,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q15",0%,1%,3%,37%,59%,3,93%,96%,97%,538,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q16",1%,4%,23%,32%,41%,170,67%,72%,77%,371,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q17",1%,2%,10%,37%,49%,145,82%,86%,90%,396,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q18",1%,3%,34%,29%,33%,336,54%,62%,69%,205,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q19",2%,3%,27%,38%,29%,58,63%,68%,73%,483,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q20",2%,7%,38%,32%,21%,67,47%,53%,58%,474,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q21",1%,2%,24%,40%,32%,30,68%,73%,77%,511,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","First degree","Q22",1%,2%,2%,33%,62%,1,93%,95%,97%,540,966,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q1",0%,0%,21%,40%,38%,0,62%,79%,89%,42,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q2",0%,0%,28%,35%,38%,2,55%,73%,85%,40,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q3",0%,0%,13%,38%,50%,2,72%,88%,95%,40,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q4",0%,2%,0%,21%,76%,0,86%,98%,100%,42,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q5",0%,0%,7%,24%,69%,0,79%,93%,98%,42,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q6",0%,0%,0%,24%,76%,1,90%,100%,100%,41,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q7",2%,0%,2%,20%,76%,1,82%,95%,99%,41,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q8",0%,2%,0%,24%,73%,1,86%,98%,100%,41,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q9",0%,5%,2%,32%,61%,1,79%,93%,98%,41,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q10",2%,7%,17%,38%,36%,0,57%,74%,86%,42,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q11",0%,0%,5%,44%,51%,1,82%,95%,99%,41,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q12",0%,8%,11%,39%,42%,6,63%,81%,91%,36,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q13",2%,0%,5%,51%,41%,1,79%,93%,98%,41,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q14",3%,3%,5%,30%,59%,5,73%,89%,96%,37,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q15",0%,5%,0%,43%,52%,0,83%,95%,99%,42,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q16",3%,3%,29%,23%,42%,11,45%,65%,80%,31,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q17",3%,0%,21%,30%,45%,9,57%,76%,88%,33,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q18",6%,0%,50%,11%,33%,24,23%,44%,68%,18,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q19",0%,0%,28%,41%,31%,3,54%,72%,84%,39,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q20",3%,5%,27%,41%,24%,5,47%,65%,79%,37,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q21",0%,0%,20%,53%,28%,2,63%,80%,90%,40,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.32) Mathematics and Statistics","Other undergraduate","Q22",0%,2%,0%,43%,55%,0,86%,98%,100%,42,76,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q1",1%,3%,9%,57%,30%,84,84%,88%,91%,607,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q2",2%,4%,16%,50%,28%,71,74%,79%,82%,620,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q3",2%,2%,13%,47%,37%,85,79%,83%,87%,606,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q4",1%,2%,5%,40%,51%,1,88%,91%,93%,690,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q5",2%,5%,8%,37%,49%,8,82%,86%,89%,683,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q6",1%,2%,6%,37%,54%,10,89%,92%,94%,681,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q7",2%,4%,8%,44%,42%,14,82%,86%,89%,677,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q8",1%,2%,5%,35%,57%,16,89%,92%,94%,675,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q9",2%,3%,11%,44%,41%,19,81%,85%,88%,672,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q10",2%,4%,11%,46%,37%,29,80%,84%,87%,662,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q11",1%,3%,9%,37%,51%,32,84%,87%,90%,659,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q12",2%,5%,16%,39%,38%,73,72%,77%,81%,618,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q13",2%,3%,9%,46%,41%,30,83%,86%,89%,661,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q14",1%,1%,11%,39%,48%,80,83%,87%,90%,611,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q15",1%,1%,6%,42%,49%,0,89%,92%,94%,691,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q16",1%,3%,17%,39%,41%,88,75%,79%,83%,603,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q17",1%,1%,8%,38%,52%,102,87%,90%,93%,589,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q18",3%,5%,32%,30%,31%,360,54%,61%,67%,331,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q19",2%,3%,26%,39%,30%,31,65%,69%,74%,660,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q20",2%,5%,28%,37%,29%,31,61%,66%,70%,660,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q21",2%,3%,21%,41%,33%,22,70%,74%,78%,669,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","First degree","Q22",1%,3%,3%,40%,53%,1,90%,92%,95%,690,1359,
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q1",1%,1%,14%,46%,38%,12,75%,84%,90%,105,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q2",2%,2%,19%,49%,29%,9,68%,78%,85%,108,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q3",2%,1%,14%,43%,40%,12,74%,83%,89%,105,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q4",0%,4%,7%,34%,54%,1,81%,89%,94%,116,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q5",3%,0%,7%,54%,37%,2,83%,90%,95%,115,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q6",1%,0%,7%,40%,51%,8,84%,92%,96%,109,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q7",2%,4%,7%,48%,39%,5,79%,88%,93%,112,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q8",1%,3%,6%,34%,56%,6,82%,90%,95%,111,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q9",2%,2%,13%,45%,38%,7,75%,84%,90%,110,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q10",1%,3%,12%,50%,35%,4,76%,85%,91%,113,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q11",0%,3%,7%,38%,52%,4,83%,90%,95%,113,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q12",0%,0%,20%,41%,39%,9,70%,80%,87%,108,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q13",0%,1%,11%,52%,37%,5,80%,88%,93%,112,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q14",0%,2%,11%,41%,46%,15,78%,87%,93%,102,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q15",1%,2%,6%,46%,46%,3,84%,91%,95%,114,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q16",0%,2%,19%,42%,36%,18,69%,79%,86%,99,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q17",2%,1%,9%,39%,48%,20,79%,88%,93%,97,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q18",4%,2%,26%,41%,28%,63,54%,69%,80%,54,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q19",3%,3%,14%,50%,30%,2,72%,81%,88%,115,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q20",2%,4%,24%,40%,30%,3,60%,70%,79%,114,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q21",3%,2%,23%,37%,34%,1,62%,72%,80%,116,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.35) Computer Science","Other undergraduate","Q22",1%,3%,2%,44%,50%,0,88%,95%,98%,117,230,"Y"
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q1",0%,3%,10%,57%,30%,54,83%,87%,90%,442,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q2",1%,2%,20%,52%,25%,51,72%,77%,81%,445,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q3",1%,2%,14%,46%,38%,59,79%,84%,88%,437,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q4",1%,1%,8%,40%,51%,0,86%,90%,93%,496,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q5",2%,6%,11%,41%,40%,5,76%,81%,85%,491,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q6",1%,4%,7%,44%,44%,8,84%,88%,91%,488,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q7",2%,4%,11%,44%,40%,10,79%,83%,87%,486,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q8",1%,3%,7%,39%,50%,11,85%,89%,92%,485,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q9",2%,5%,11%,46%,36%,15,77%,82%,86%,481,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q10",2%,4%,17%,48%,29%,6,72%,77%,81%,490,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q11",1%,3%,9%,39%,47%,15,82%,87%,90%,481,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q12",2%,5%,22%,41%,31%,30,66%,71%,76%,466,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q13",2%,3%,13%,49%,34%,20,78%,83%,86%,476,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q14",1%,2%,12%,42%,43%,52,81%,85%,89%,444,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q15",1%,1%,6%,47%,45%,3,88%,91%,94%,493,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q16",1%,3%,19%,37%,40%,44,72%,77%,82%,452,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q17",2%,3%,13%,40%,43%,63,78%,83%,87%,433,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q18",3%,5%,42%,26%,24%,239,43%,50%,58%,257,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q19",1%,3%,22%,46%,28%,17,69%,74%,78%,479,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q20",1%,3%,24%,40%,33%,16,67%,72%,77%,480,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q21",1%,3%,21%,46%,31%,14,71%,76%,81%,482,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.36) General Engineering","First degree","Q22",1%,3%,5%,43%,48%,0,87%,91%,94%,496,950,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q1",1%,8%,6%,47%,38%,7,76%,85%,92%,97,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q2",2%,5%,9%,53%,31%,7,74%,84%,90%,97,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q3",2%,1%,7%,42%,47%,8,80%,89%,95%,96,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q4",1%,2%,5%,41%,51%,0,84%,92%,96%,104,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q5",4%,6%,7%,42%,41%,1,73%,83%,89%,103,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q6",3%,6%,6%,47%,38%,2,75%,85%,91%,102,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q7",5%,3%,9%,45%,37%,3,73%,83%,90%,101,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q8",2%,4%,4%,35%,56%,2,82%,90%,95%,102,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q9",3%,7%,10%,46%,34%,2,70%,80%,88%,102,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q10",4%,7%,6%,48%,35%,3,73%,83%,90%,101,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q11",4%,7%,10%,35%,44%,4,69%,79%,87%,100,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q12",6%,5%,16%,38%,35%,12,61%,73%,82%,92,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q13",3%,2%,10%,50%,35%,4,76%,85%,92%,100,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q14",1%,7%,7%,48%,37%,10,75%,85%,92%,94,185,
10007773,"OPEN UNIVERSITY(THE)","(L3.46) Others in Technology","First degree","Q15",1%,4%,8%,47%,40%,0,78%,87%,93%,104,185,
