"UKPRN","Institution","Subject","Job Category","Postgraduate","Two years aggregate data (Postgraduate/Full-time)?","First degree","Two years aggregate data (First degree/Full-time)?","Other undergraduate","Two years aggregate data (Other undergraduate/Full-time)?","Postgraduate","Two years aggregate data (Postgraduate/Part-time)?","First degree","Two years aggregate data (First degree/Part-time)?","Other undergraduate","Two years aggregate data (Other undergraduate/Part-time)?"
10007848,"UNIVERSITY OF CHESTER","(L3.58) Social Work","Graduate job",0%,,95%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.58) Social Work","Non-graduate job",0%,,5%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.60) Law","Graduate job",0%,,50%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.60) Law","Non-graduate job",0%,,50%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.61) Business studies","Graduate job",0%,,65%,,0%,,95%,,90%,"Y",0%,
10007848,"UNIVERSITY OF CHESTER","(L3.61) Business studies","Non-graduate job",0%,,35%,,0%,,5%,,10%,"Y",0%,
10007848,"UNIVERSITY OF CHESTER","(L3.62) Marketing","Graduate job",0%,,50%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.62) Marketing","Non-graduate job",0%,,50%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.63) Management studies","Graduate job",0%,,0%,,0%,,100%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.69) Media studies","Graduate job",0%,,55%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.69) Media studies","Non-graduate job",0%,,45%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.73) Journalism","Graduate job",0%,,55%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.73) Journalism","Non-graduate job",0%,,45%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.75) English studies","Graduate job",0%,,40%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.75) English studies","Non-graduate job",0%,,60%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.90) History","Graduate job",0%,,30%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.90) History","Non-graduate job",0%,,70%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.94) Theology and Religious studies","Graduate job",0%,,70%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.94) Theology and Religious studies","Non-graduate job",0%,,30%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.95) Fine Art","Graduate job",0%,,40%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.95) Fine Art","Non-graduate job",0%,,60%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.96) Design studies","Graduate job",0%,,65%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.96) Design studies","Non-graduate job",0%,,35%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.98) Drama","Graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.98) Drama","Non-graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.99) Dance","Graduate job",0%,,45%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.99) Dance","Non-graduate job",0%,,55%,"Y",0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.105) Academic studies in Education","Graduate job",0%,,50%,,0%,,100%,"Y",95%,"Y",0%,
10007848,"UNIVERSITY OF CHESTER","(L3.105) Academic studies in Education","Non-graduate job",0%,,50%,,0%,,0%,,5%,"Y",0%,
10007848,"UNIVERSITY OF CHESTER","(L3.106) Others in Education","Graduate job",0%,,0%,,0%,,100%,"Y",0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.107) Combined","Graduate job",0%,,0%,,0%,,100%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.107) Combined","Non-graduate job",0%,,0%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.108) Initial Teacher Training","Graduate job",100%,,92%,,0%,,0%,,0%,,0%,
10007848,"UNIVERSITY OF CHESTER","(L3.108) Initial Teacher Training","Non-graduate job",0%,,8%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.05) Nursing","Graduate job",0%,,85%,"Y",0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.05) Nursing","Non-graduate job",0%,,15%,"Y",0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.18) Sports Science","Graduate job",0%,,60%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.18) Sports Science","Non-graduate job",0%,,40%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.19) Psychology","Graduate job",0%,,30%,,0%,,0%,,0%,,75%,"Y"
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.19) Psychology","Non-graduate job",0%,,70%,,0%,,0%,,0%,,25%,"Y"
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.25) Chemistry","Graduate job",0%,,45%,"Y",0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.25) Chemistry","Non-graduate job",0%,,55%,"Y",0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.35) Computer Science","Graduate job",0%,,73%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.35) Computer Science","Non-graduate job",0%,,27%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.46) Others in Technology","Graduate job",0%,,70%,"Y",0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.46) Others in Technology","Non-graduate job",0%,,30%,"Y",0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.54) Sociology","Graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.54) Sociology","Non-graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.61) Business studies","Graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007849,"UNIVERSITY OF ABERTAY DUNDEE","(L3.61) Business studies","Non-graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.04) Pharmacology, Toxicology and Pharmacy","Graduate job",0%,,97%,,0%,,100%,"Y",0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.04) Pharmacology, Toxicology and Pharmacy","Non-graduate job",0%,,3%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.12) Biology","Graduate job",0%,,56%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.12) Biology","Non-graduate job",0%,,44%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.16) Molecular Biology, Biophysics and Biochemistry","Graduate job",0%,,80%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.16) Molecular Biology, Biophysics and Biochemistry","Non-graduate job",0%,,20%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.18) Sports Science","Graduate job",0%,,51%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.18) Sports Science","Non-graduate job",0%,,49%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.19) Psychology","Graduate job",0%,,65%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.19) Psychology","Non-graduate job",0%,,35%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.25) Chemistry","Graduate job",0%,,65%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.25) Chemistry","Non-graduate job",0%,,35%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.26) Physics and Astronomy","Graduate job",0%,,70%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.26) Physics and Astronomy","Non-graduate job",0%,,30%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.32) Mathematics and Statistics","Graduate job",0%,,85%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.32) Mathematics and Statistics","Non-graduate job",0%,,14%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.32) Mathematics and Statistics","Unknown",0%,,1%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.35) Computer Science","Graduate job",0%,,100%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.37) Mechanical, Production and Manufacturing Engineering","Graduate job",0%,,88%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.37) Mechanical, Production and Manufacturing Engineering","Non-graduate job",0%,,11%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.37) Mechanical, Production and Manufacturing Engineering","Unknown",0%,,1%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.38) Aerospace Engineering","Graduate job",0%,,100%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.38) Aerospace Engineering","Non-graduate job",0%,,0%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.40) Electronic and Electrical Engineering","Graduate job",0%,,90%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.40) Electronic and Electrical Engineering","Non-graduate job",0%,,10%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.41) Civil Engineering","Graduate job",0%,,80%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.41) Civil Engineering","Non-graduate job",0%,,20%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.42) Chemical, Process and Energy Engineering","Graduate job",0%,,95%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.42) Chemical, Process and Energy Engineering","Non-graduate job",0%,,5%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.47) Architecture","Graduate job",0%,,100%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.47) Architecture","Non-graduate job",0%,,0%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.52) Economics","Graduate job",95%,"Y",85%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.52) Economics","Non-graduate job",5%,"Y",15%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.53) Politics","Graduate job",0%,,85%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.53) Politics","Non-graduate job",0%,,15%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.54) Sociology","Graduate job",0%,,75%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.54) Sociology","Non-graduate job",0%,,25%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.58) Social Work","Graduate job",0%,,100%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.61) Business studies","Graduate job",85%,,86%,,0%,,100%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.61) Business studies","Non-graduate job",10%,,13%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.61) Business studies","Unknown",5%,,1%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.79) French studies","Graduate job",0%,,75%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.79) French studies","Non-graduate job",0%,,25%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.80) German and Scandinavian studies","Graduate job",0%,,75%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.80) German and Scandinavian studies","Non-graduate job",0%,,25%,"Y",0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.82) Iberian studies","Graduate job",0%,,75%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.82) Iberian studies","Non-graduate job",0%,,20%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.82) Iberian studies","Unknown",0%,,5%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.83) Others in European Languages and Area studies","Graduate job",86%,"Y",0%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.83) Others in European Languages and Area studies","Non-graduate job",14%,"Y",0%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.107) Combined","Graduate job",0%,,70%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.107) Combined","Non-graduate job",0%,,30%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.108) Initial Teacher Training","Graduate job",97%,,0%,,0%,,0%,,0%,,0%,
10007850,"UNIVERSITY OF BATH","(L3.108) Initial Teacher Training","Non-graduate job",3%,,0%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.05) Nursing","Graduate job",0%,,95%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.05) Nursing","Non-graduate job",0%,,5%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.10) Medical Technology","Graduate job",0%,,100%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.11) Others in Subjects allied to Medicine","Graduate job",0%,,77%,,0%,,100%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.11) Others in Subjects allied to Medicine","Non-graduate job",0%,,23%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.18) Sports Science","Graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.18) Sports Science","Non-graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.19) Psychology","Graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.19) Psychology","Non-graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.27) Forensic and Archaeological Science","Graduate job",0%,,50%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.27) Forensic and Archaeological Science","Non-graduate job",0%,,50%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.35) Computer Science","Graduate job",0%,,65%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.35) Computer Science","Non-graduate job",0%,,35%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.37) Mechanical, Production and Manufacturing Engineering","Graduate job",0%,,0%,,0%,,0%,,80%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.37) Mechanical, Production and Manufacturing Engineering","Non-graduate job",0%,,0%,,0%,,0%,,20%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.38) Aerospace Engineering","Graduate job",0%,,0%,,0%,,0%,,0%,,60%,"Y"
10007851,"UNIVERSITY OF DERBY","(L3.38) Aerospace Engineering","Non-graduate job",0%,,0%,,0%,,0%,,0%,,40%,"Y"
10007851,"UNIVERSITY OF DERBY","(L3.40) Electronic and Electrical Engineering","Graduate job",0%,,65%,,0%,,0%,,55%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.40) Electronic and Electrical Engineering","Non-graduate job",0%,,35%,,0%,,0%,,40%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.40) Electronic and Electrical Engineering","Unknown",0%,,0%,,0%,,0%,,5%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.47) Architecture","Graduate job",0%,,60%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.47) Architecture","Non-graduate job",0%,,40%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.54) Sociology","Graduate job",0%,,25%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.54) Sociology","Non-graduate job",0%,,75%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.58) Social Work","Graduate job",0%,,85%,"Y",0%,,0%,,0%,,65%,
10007851,"UNIVERSITY OF DERBY","(L3.58) Social Work","Non-graduate job",0%,,15%,"Y",0%,,0%,,0%,,35%,
10007851,"UNIVERSITY OF DERBY","(L3.60) Law","Graduate job",0%,,35%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.60) Law","Non-graduate job",0%,,65%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.61) Business studies","Graduate job",0%,,40%,"Y",0%,,0%,,85%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.61) Business studies","Non-graduate job",0%,,60%,"Y",0%,,0%,,15%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.62) Marketing","Graduate job",0%,,45%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.62) Marketing","Non-graduate job",0%,,55%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.63) Management studies","Graduate job",0%,,25%,,0%,,94%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.63) Management studies","Non-graduate job",0%,,75%,,0%,,6%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.67) Tourism, Transport and Travel","Graduate job",0%,,35%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.67) Tourism, Transport and Travel","Non-graduate job",0%,,65%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.69) Media studies","Graduate job",0%,,20%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.69) Media studies","Non-graduate job",0%,,80%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.75) English studies","Graduate job",0%,,30%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.75) English studies","Non-graduate job",0%,,70%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.90) History","Graduate job",0%,,35%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.90) History","Non-graduate job",0%,,65%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.96) Design studies","Graduate job",0%,,41%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.96) Design studies","Non-graduate job",0%,,59%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.98) Drama","Graduate job",0%,,30%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.98) Drama","Non-graduate job",0%,,70%,"Y",0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.100) Cinematics and Photography","Graduate job",0%,,30%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.100) Cinematics and Photography","Non-graduate job",0%,,70%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.105) Academic studies in Education","Graduate job",0%,,20%,,0%,,0%,,75%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.105) Academic studies in Education","Non-graduate job",0%,,80%,,0%,,0%,,25%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.107) Combined","Graduate job",0%,,0%,,0%,,0%,,90%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.107) Combined","Non-graduate job",0%,,0%,,0%,,0%,,10%,"Y",0%,
10007851,"UNIVERSITY OF DERBY","(L3.108) Initial Teacher Training","Graduate job",100%,,97%,,0%,,0%,,0%,,0%,
10007851,"UNIVERSITY OF DERBY","(L3.108) Initial Teacher Training","Non-graduate job",0%,,3%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.01) Medicine","Graduate job",0%,,100%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.02) Dentistry","Graduate job",0%,,100%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.03) Anatomy, Physiology and Pathology","Graduate job",0%,,25%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.03) Anatomy, Physiology and Pathology","Non-graduate job",0%,,75%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.05) Nursing","Graduate job",0%,,96%,,89%,,95%,"Y",98%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.05) Nursing","Non-graduate job",0%,,4%,,11%,,5%,"Y",2%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.11) Others in Subjects allied to Medicine","Graduate job",95%,"Y",0%,,0%,,100%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.11) Others in Subjects allied to Medicine","Non-graduate job",5%,"Y",0%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.19) Psychology","Graduate job",100%,,50%,,0%,,100%,"Y",0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.19) Psychology","Non-graduate job",0%,,50%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.27) Forensic and Archaeological Science","Graduate job",0%,,0%,,0%,,98%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.27) Forensic and Archaeological Science","Non-graduate job",0%,,0%,,0%,,2%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.35) Computer Science","Graduate job",0%,,80%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.35) Computer Science","Non-graduate job",0%,,20%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.40) Electronic and Electrical Engineering","Graduate job",0%,,70%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.40) Electronic and Electrical Engineering","Non-graduate job",0%,,30%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.41) Civil Engineering","Graduate job",75%,"Y",0%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.41) Civil Engineering","Non-graduate job",25%,"Y",0%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.47) Architecture","Graduate job",0%,,0%,,65%,"Y",0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.47) Architecture","Non-graduate job",0%,,0%,,35%,"Y",0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.53) Politics","Graduate job",0%,,35%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.53) Politics","Non-graduate job",0%,,65%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.58) Social Work","Graduate job",95%,,100%,"Y",0%,,0%,,0%,,100%,
10007852,"UNIVERSITY OF DUNDEE","(L3.58) Social Work","Non-graduate job",5%,,0%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.59) Human and Social Geography","Graduate job",0%,,40%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.59) Human and Social Geography","Non-graduate job",0%,,60%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.60) Law","Graduate job",79%,,30%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.60) Law","Non-graduate job",21%,,70%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.66) Accounting","Graduate job",0%,,65%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.66) Accounting","Non-graduate job",0%,,35%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.75) English studies","Graduate job",0%,,34%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.75) English studies","Non-graduate job",0%,,66%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.90) History","Graduate job",0%,,30%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.90) History","Non-graduate job",0%,,70%,"Y",0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.96) Design studies","Graduate job",0%,,52%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.96) Design studies","Non-graduate job",0%,,48%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.102) Others in Creative Arts and Design","Graduate job",0%,,45%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.102) Others in Creative Arts and Design","Non-graduate job",0%,,55%,,0%,,0%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.105) Academic studies in Education","Graduate job",0%,,65%,"Y",0%,,95%,,95%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.105) Academic studies in Education","Non-graduate job",0%,,35%,"Y",0%,,5%,,5%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.108) Initial Teacher Training","Graduate job",98%,,98%,,0%,,99%,,0%,,0%,
10007852,"UNIVERSITY OF DUNDEE","(L3.108) Initial Teacher Training","Non-graduate job",2%,,2%,,0%,,1%,,0%,,0%,
10007853,"UNIVERSITY OF WALES, NEWPORT (PRIFYSGOL CYMRU, CASNEWYDD)","(L3.11) Others in Subjects allied to Medicine","Graduate job",0%,,0%,,0%,,96%,,0%,,0%,
10007853,"UNIVERSITY OF WALES, NEWPORT (PRIFYSGOL CYMRU, CASNEWYDD)","(L3.11) Others in Subjects allied to Medicine","Non-graduate job",0%,,0%,,0%,,4%,,0%,,0%,
10007853,"UNIVERSITY OF WALES, NEWPORT (PRIFYSGOL CYMRU, CASNEWYDD)","(L3.18) Sports Science","Graduate job",0%,,40%,"Y",0%,,0%,,0%,,0%,
10007853,"UNIVERSITY OF WALES, NEWPORT (PRIFYSGOL CYMRU, CASNEWYDD)","(L3.18) Sports Science","Non-graduate job",0%,,60%,"Y",0%,,0%,,0%,,0%,
